caldt,vwretd,ewretd
2007/05/21,0.001498,0.002499
2007/05/22,-0.000637,0.000327
2007/05/23,-0.001249,-0.002339
2007/05/24,-0.009527,-0.011456
2007/05/25,0.005485,0.005518
2007/05/29,0.001739,0.003109
2007/05/30,0.008322,0.008514
2007/05/31,0.000319,0.002551
2007/06/01,0.003901,0.004515
2007/06/04,0.002140,0.002688
2007/06/05,-0.005426,-0.006187
2007/06/06,-0.008570,-0.009599
2007/06/07,-0.017533,-0.018712
2007/06/08,0.011377,0.012084
2007/06/11,0.000883,0.000627
2007/06/12,-0.010667,-0.010724
2007/06/13,0.015382,0.015693
2007/06/14,0.004732,0.003846
2007/06/15,0.006464,0.006282
2007/06/18,-0.001188,-0.001880
2007/06/19,0.001677,0.000946
2007/06/20,-0.013529,-0.012466
2007/06/21,0.006269,0.006853
2007/06/22,-0.012753,-0.010699
2007/06/25,-0.003234,-0.005176
2007/06/26,-0.003169,-0.004099
2007/06/27,0.009234,0.010005
2007/06/28,-0.000429,-0.000312
2007/06/29,-0.001595,-0.001628
2007/07/02,0.010806,0.011607
2007/07/03,0.003776,0.002148
2007/07/05,0.000333,0.001538
2007/07/06,0.003705,0.004649
2007/07/09,0.000926,-0.000120
2007/07/10,-0.014280,-0.015164
2007/07/11,0.005829,0.004871
2007/07/12,0.019051,0.016618
2007/07/13,0.003154,0.003061
2007/07/16,-0.001889,-0.004173
2007/07/17,-0.000098,-0.000244
2007/07/18,-0.002108,-0.002113
2007/07/19,0.004602,0.005570
2007/07/20,-0.012254,-0.013908
2007/07/23,0.004817,0.001969
2007/07/24,-0.019565,-0.020940
2007/07/25,0.004561,0.001034
2007/07/26,-0.023315,-0.024926
2007/07/27,-0.015888,-0.016334
2007/07/30,0.010092,0.011417
2007/07/31,-0.012557,-0.012026
2007/08/01,0.007326,0.004672
2007/08/02,0.004757,0.005101
2007/08/03,-0.026444,-0.029810
2007/08/06,0.024111,0.021416
2007/08/07,0.006064,0.004900
2007/08/08,0.014572,0.012701
2007/08/09,-0.029118,-0.028451
2007/08/10,0.000010,0.003580
2007/08/13,-0.000311,0.001962
2007/08/14,-0.018291,-0.021612
2007/08/15,-0.013532,-0.017016
2007/08/16,0.003333,0.002845
2007/08/17,0.024410,0.023878
2007/08/20,-0.000262,0.001645
2007/08/21,0.001135,0.003345
2007/08/22,0.011771,0.013600
2007/08/23,-0.001222,-0.002980
2007/08/24,0.011753,0.011428
2007/08/27,-0.008455,-0.011305
2007/08/28,-0.023371,-0.024797
2007/08/29,0.022193,0.023035
2007/08/30,-0.004180,-0.004730
2007/08/31,0.011208,0.012118
2007/09/04,0.010443,0.010004
2007/09/05,-0.011057,-0.012640
2007/09/06,0.004379,0.004518
2007/09/07,-0.016838,-0.018532
2007/09/10,-0.001328,-0.005226
2007/09/11,0.013675,0.012377
2007/09/12,0.000287,-0.001281
2007/09/13,0.008455,0.007269
2007/09/14,0.000331,0.002314
2007/09/17,-0.005169,-0.005752
2007/09/18,0.029183,0.031490
2007/09/19,0.006238,0.007657
2007/09/20,-0.006498,-0.010030
2007/09/21,0.004666,0.002980
2007/09/24,-0.005194,-0.006623
2007/09/25,-0.000402,-0.001867
2007/09/26,0.005507,0.006245
2007/09/27,0.003962,0.004417
2007/09/28,-0.002974,-0.002634
2007/10/01,0.013262,0.014322
2007/10/02,-0.000090,0.002185
2007/10/03,-0.004280,-0.002873
2007/10/04,0.002152,0.000939
2007/10/05,0.009830,0.012955
2007/10/08,-0.003065,-0.004282
2007/10/09,0.008080,0.007267
2007/10/10,-0.001538,-0.001904
2007/10/11,-0.005054,-0.006597
2007/10/12,0.004717,0.004457
2007/10/15,-0.008458,-0.009519
2007/10/16,-0.006580,-0.008205
2007/10/17,0.001907,0.000249
2007/10/18,-0.000700,-0.001154
2007/10/19,-0.025577,-0.025658
2007/10/22,0.003965,0.007209
2007/10/23,0.008696,0.006479
2007/10/24,-0.002509,-0.003183
2007/10/25,-0.000747,-0.001289
2007/10/26,0.013967,0.012133
2007/10/29,0.003904,0.003245
2007/10/30,-0.006264,-0.004925
2007/10/31,0.012031,0.011383
2007/11/01,-0.026073,-0.027293
2007/11/02,0.000880,0.000200
2007/11/05,-0.004966,-0.006031
2007/11/06,0.012033,0.011061
2007/11/07,-0.028600,-0.029231
2007/11/08,-0.000801,0.003656
2007/11/09,-0.014318,-0.011598
2007/11/12,-0.009815,-0.009975
2007/11/13,0.029566,0.029232
2007/11/14,-0.006765,-0.008859
2007/11/15,-0.012991,-0.013459
2007/11/16,0.005201,0.001113
2007/11/19,-0.017350,-0.020596
2007/11/20,0.004562,0.000137
2007/11/21,-0.015780,-0.014419
2007/11/23,0.016915,0.019127
2007/11/26,-0.022845,-0.023606
2007/11/27,0.014739,0.013889
2007/11/28,0.028870,0.031627
2007/11/29,0.000460,-0.001917
2007/11/30,0.007727,0.010725
2007/12/03,-0.005862,-0.005281
2007/12/04,-0.006331,-0.006537
2007/12/05,0.016040,0.014354
2007/12/06,0.015108,0.018209
2007/12/07,-0.001808,0.000125
2007/12/10,0.007554,0.009442
2007/12/11,-0.025225,-0.032237
2007/12/12,0.006178,0.004529
2007/12/13,0.001339,-0.001155
2007/12/14,-0.013670,-0.016168
2007/12/17,-0.014936,-0.013711
2007/12/18,0.006300,0.006520
2007/12/19,-0.001252,-0.002033
2007/12/20,0.005175,0.003877
2007/12/21,0.016818,0.015179
2007/12/24,0.008130,0.009180
2007/12/26,0.000699,-0.001712
2007/12/27,-0.013925,-0.014617
2007/12/28,0.001500,-0.000738
2007/12/31,-0.006913,-0.003890
2008/01/02,-0.014101,-0.017169
2008/01/03,0.000023,-0.006110
2008/01/04,-0.024441,-0.028463
2008/01/07,0.003272,0.002608
2008/01/08,-0.017673,-0.022504
2008/01/09,0.013316,0.008873
2008/01/10,0.007985,0.013679
2008/01/11,-0.013669,-0.013391
2008/01/14,0.010698,0.009922
2008/01/15,-0.024854,-0.026423
2008/01/16,-0.005303,0.002143
2008/01/17,-0.028556,-0.030503
2008/01/18,-0.006033,-0.003882
2008/01/22,-0.010822,-0.001300
2008/01/23,0.021236,0.032189
2008/01/24,0.009971,0.008185
2008/01/25,-0.015847,-0.011414
2008/01/28,0.017471,0.020801
2008/01/29,0.006035,0.010073
2008/01/30,-0.004937,-0.006007
2008/01/31,0.015601,0.019009
2008/02/01,0.013630,0.022230
2008/02/04,-0.010493,-0.011487
2008/02/05,-0.031705,-0.032140
2008/02/06,-0.007300,-0.007039
2008/02/07,0.008207,0.009948
2008/02/08,-0.004224,-0.005101
2008/02/11,0.006014,0.007484
2008/02/12,0.007298,0.005237
2008/02/13,0.013864,0.013729
2008/02/14,-0.013526,-0.014916
2008/02/15,0.000772,0.000711
2008/02/19,-0.000975,-0.001482
2008/02/20,0.008411,0.011477
2008/02/21,-0.012441,-0.015161
2008/02/22,0.007871,0.009770
2008/02/25,0.013770,0.016702
2008/02/26,0.007119,0.009293
2008/02/27,-0.000774,-0.002387
2008/02/28,-0.008875,-0.014138
2008/02/29,-0.026967,-0.030462
2008/03/03,0.000476,-0.000026
2008/03/04,-0.003317,-0.001945
2008/03/05,0.005590,0.005045
2008/03/06,-0.021705,-0.026756
2008/03/07,-0.008192,-0.006483
2008/03/10,-0.015371,-0.019089
2008/03/11,0.037144,0.039720
2008/03/12,-0.008509,-0.010258
2008/03/13,0.005207,0.007178
2008/03/14,-0.020562,-0.022163
2008/03/17,-0.009003,-0.018640
2008/03/18,0.042220,0.045335
2008/03/19,-0.023939,-0.022579
2008/03/20,0.024392,0.025348
2008/03/24,0.015094,0.022894
2008/03/25,0.002309,0.003570
2008/03/26,-0.008731,-0.012770
2008/03/27,-0.011303,-0.011797
2008/03/28,-0.007950,-0.011213
2008/03/31,0.005616,0.007693
2008/04/01,0.035878,0.039897
2008/04/02,-0.001677,0.001801
2008/04/03,0.001268,0.002876
2008/04/04,0.000764,0.000074
2008/04/07,0.001513,0.000497
2008/04/08,-0.004715,-0.006433
2008/04/09,-0.007899,-0.012499
2008/04/10,0.004569,0.004377
2008/04/11,-0.020155,-0.017673
2008/04/14,-0.003200,-0.005205
2008/04/15,0.004797,0.004103
2008/04/16,0.022642,0.024877
2008/04/17,0.000673,0.002600
2008/04/18,0.017938,0.018114
2008/04/21,-0.001446,-0.003805
2008/04/22,-0.008698,-0.014553
2008/04/23,0.003079,0.002986
2008/04/24,0.006421,0.010781
2008/04/25,0.006095,0.010298
2008/04/28,-0.001158,0.001183
2008/04/29,-0.003706,-0.002255
2008/04/30,-0.004070,-0.007474
2008/05/01,0.017263,0.022588
2008/05/02,0.003031,0.002434
2008/05/05,-0.004496,-0.006236
2008/05/06,0.007543,0.009407
2008/05/07,-0.017481,-0.017896
2008/05/08,0.003668,0.001717
2008/05/09,-0.006376,-0.004505
2008/05/12,0.011258,0.015102
2008/05/13,-0.000318,0.001198
2008/05/14,0.004261,0.006877
2008/05/15,0.010659,0.012152
2008/05/16,0.001171,-0.001111
2008/05/19,0.000893,-0.000869
2008/05/20,-0.009346,-0.009682
2008/05/21,-0.016013,-0.017159
2008/05/22,0.002939,0.003364
2008/05/23,-0.013030,-0.014123
2008/05/27,0.006962,0.009094
2008/05/28,0.004128,0.005165
2008/05/29,0.005490,0.007605
2008/05/30,0.001511,0.001220
2008/06/02,-0.010524,-0.011094
2008/06/03,-0.005598,-0.003724
2008/06/04,0.000215,0.001070
2008/06/05,0.019662,0.016276
2008/06/06,-0.030672,-0.033506
2008/06/09,0.000949,-0.003521
2008/06/10,-0.002208,-0.002743
2008/06/11,-0.016768,-0.022479
2008/06/12,0.003610,0.006955
2008/06/13,0.014986,0.017191
2008/06/16,0.000115,0.002551
2008/06/17,-0.006799,-0.010894
2008/06/18,-0.009680,-0.012729
2008/06/19,0.004082,0.008097
2008/06/20,-0.018580,-0.019497
2008/06/23,0.000075,-0.006592
2008/06/24,-0.002678,-0.002146
2008/06/25,0.006085,0.008510
2008/06/26,-0.028955,-0.030951
2008/06/27,-0.003756,-0.004369
2008/06/30,0.001151,-0.003258
2008/07/01,0.004101,0.002528
2008/07/02,-0.017992,-0.020278
2008/07/03,0.001075,-0.003245
2008/07/07,-0.008093,-0.010148
2008/07/08,0.017643,0.024843
2008/07/09,-0.022656,-0.026766
2008/07/10,0.007102,0.001401
2008/07/11,-0.010979,-0.013251
2008/07/14,-0.008835,-0.014761
2008/07/15,-0.010527,-0.007361
2008/07/16,0.025064,0.038002
2008/07/17,0.011809,0.022119
2008/07/18,-0.000100,0.001029
2008/07/21,-0.000662,-0.001304
2008/07/22,0.013656,0.018324
2008/07/23,0.003982,0.008545
2008/07/24,-0.022927,-0.031521
2008/07/25,0.004255,0.002301
2008/07/28,-0.018449,-0.018739
2008/07/29,0.023490,0.029427
2008/07/30,0.016536,0.012706
2008/07/31,-0.012840,-0.009736
2008/08/01,-0.005623,-0.005430
2008/08/04,-0.008737,-0.009066
2008/08/05,0.028818,0.031957
2008/08/06,0.004060,0.003760
2008/08/07,-0.018041,-0.019239
2008/08/08,0.023915,0.028159
2008/08/11,0.007276,0.011836
2008/08/12,-0.011639,-0.014545
2008/08/13,-0.002780,-0.003844
2008/08/14,0.005535,0.011745
2008/08/15,0.004286,0.007100
2008/08/18,-0.014872,-0.018415
2008/08/19,-0.009214,-0.013202
2008/08/20,0.006187,0.003250
2008/08/21,0.002490,0.000662
2008/08/22,0.011538,0.013089
2008/08/25,-0.019459,-0.020014
2008/08/26,0.003619,0.003441
2008/08/27,0.008053,0.011459
2008/08/28,0.014869,0.019720
2008/08/29,-0.013721,-0.010825
2008/09/02,-0.003892,-0.000291
2008/09/03,-0.001604,-0.000732
2008/09/04,-0.029620,-0.031858
2008/09/05,0.004572,0.008074
2008/09/08,0.020415,0.018010
2008/09/09,-0.033592,-0.037873
2008/09/10,0.006030,0.005085
2008/09/11,0.014306,0.012436
2008/09/12,0.001924,0.005117
2008/09/15,-0.046419,-0.049703
2008/09/16,0.017108,0.015149
2008/09/17,-0.047029,-0.050142
2008/09/18,0.042869,0.053164
2008/09/19,0.040159,0.043489
2008/09/22,-0.037926,-0.045453
2008/09/23,-0.015319,-0.014680
2008/09/24,-0.001766,-0.003099
2008/09/25,0.019586,0.016217
2008/09/26,0.003484,-0.002868
2008/09/29,-0.087094,-0.092025
2008/09/30,0.053993,0.054845
2008/10/01,-0.004515,-0.005766
2008/10/02,-0.039694,-0.050793
2008/10/03,-0.013309,-0.015103
2008/10/06,-0.037788,-0.041280
2008/10/07,-0.058159,-0.061975
2008/10/08,-0.010852,-0.011999
2008/10/09,-0.075734,-0.082105
2008/10/10,-0.011172,-0.005486
2008/10/13,0.115133,0.120949
2008/10/14,-0.006043,-0.002563
2008/10/15,-0.089966,-0.098717
2008/10/16,0.043350,0.039052
2008/10/17,-0.006222,-0.001147
2008/10/20,0.047038,0.045297
2008/10/21,-0.030627,-0.033754
2008/10/22,-0.059079,-0.068948
2008/10/23,0.010967,-0.009843
2008/10/24,-0.034157,-0.037346
2008/10/27,-0.031781,-0.036218
2008/10/28,0.107242,0.109076
2008/10/29,-0.011462,-0.000209
2008/10/30,0.027034,0.034857
2008/10/31,0.015320,0.024084
2008/11/03,-0.002754,-0.000563
2008/11/04,0.040260,0.044471
2008/11/05,-0.051925,-0.054464
2008/11/06,-0.049460,-0.055807
2008/11/07,0.029011,0.025916
2008/11/10,-0.012278,-0.024263
2008/11/11,-0.021958,-0.032855
2008/11/12,-0.051133,-0.061537
2008/11/13,0.068893,0.078637
2008/11/14,-0.041756,-0.049956
2008/11/17,-0.025816,-0.031593
2008/11/18,0.010164,-0.000466
2008/11/19,-0.060607,-0.077316
2008/11/20,-0.065964,-0.077545
2008/11/21,0.063255,0.064973
2008/11/24,0.063418,0.093051
2008/11/25,0.006564,0.015495
2008/11/26,0.035612,0.051169
2008/11/28,0.009108,0.011924
2008/12/01,-0.088632,-0.100798
2008/12/02,0.039422,0.045228
2008/12/03,0.026509,0.029553
2008/12/04,-0.028669,-0.031393
2008/12/05,0.037059,0.048915
2008/12/08,0.037990,0.045662
2008/12/09,-0.022993,-0.018955
2008/12/10,0.011764,0.020816
2008/12/11,-0.028225,-0.038343
2008/12/12,0.007138,0.013549
2008/12/15,-0.012723,-0.019616
2008/12/16,0.051000,0.063688
2008/12/17,-0.009406,-0.000488
2008/12/18,-0.020668,-0.023277
2008/12/19,0.003024,0.009979
2008/12/22,-0.017844,-0.029051
2008/12/23,-0.009531,-0.012796
2008/12/24,0.006205,0.006710
2008/12/26,0.005217,0.008440
2008/12/29,-0.003809,-0.009198
2008/12/30,0.024398,0.032376
2008/12/31,0.014131,0.020473
2009/01/02,0.031761,0.040756
2009/01/05,-0.004636,0.004476
2009/01/06,0.007638,0.021902
2009/01/07,-0.029294,-0.033643
2009/01/08,0.002718,0.008299
2009/01/09,-0.020917,-0.025780
2009/01/12,-0.022315,-0.031368
2009/01/13,0.002039,0.001793
2009/01/14,-0.033126,-0.040297
2009/01/15,0.001564,0.007211
2009/01/16,0.007781,0.012579
2009/01/20,-0.052247,-0.065062
2009/01/21,0.042629,0.049885
2009/01/22,-0.015311,-0.023485
2009/01/23,0.005171,0.012191
2009/01/26,0.005588,0.003888
2009/01/27,0.010901,0.014352
2009/01/28,0.033121,0.046003
2009/01/29,-0.032553,-0.042606
2009/01/30,-0.022669,-0.031390
2009/02/02,-0.000563,-0.005002
2009/02/03,0.016112,0.015305
2009/02/04,-0.006879,-0.005423
2009/02/05,0.016831,0.020907
2009/02/06,0.027223,0.035887
2009/02/09,0.001328,0.001770
2009/02/10,-0.048566,-0.057825
2009/02/11,0.008565,0.011978
2009/02/12,0.002086,0.002068
2009/02/13,-0.010063,-0.011445
2009/02/17,-0.044383,-0.054446
2009/02/18,-0.000199,-0.004768
2009/02/19,-0.011210,-0.020648
2009/02/20,-0.010918,-0.008593
2009/02/23,-0.034620,-0.038842
2009/02/24,0.039572,0.054188
2009/02/25,-0.010666,-0.012836
2009/02/26,-0.015826,-0.014717
2009/02/27,-0.022813,-0.023363
2009/03/02,-0.046123,-0.060017
2009/03/03,-0.006363,-0.010231
2009/03/04,0.023934,0.033102
2009/03/05,-0.041599,-0.054806
2009/03/06,0.001256,-0.004347
2009/03/09,-0.009899,-0.006743
2009/03/10,0.062793,0.082052
2009/03/11,0.002968,0.006305
2009/03/12,0.040657,0.048097
2009/03/13,0.007563,0.010586
2009/03/16,-0.003904,-0.004655
2009/03/17,0.032028,0.036533
2009/03/18,0.020636,0.037631
2009/03/19,-0.012424,-0.011015
2009/03/20,-0.019346,-0.027729
2009/03/23,0.070330,0.084234
2009/03/24,-0.018541,-0.020331
2009/03/25,0.007886,0.009556
2009/03/26,0.023394,0.033382
2009/03/27,-0.019026,-0.021747
2009/03/30,-0.035222,-0.047422
2009/03/31,0.013143,0.016798
2009/04/01,0.016712,0.018636
2009/04/02,0.028540,0.044267
2009/04/03,0.009786,0.018138
2009/04/06,-0.008214,-0.011137
2009/04/07,-0.023262,-0.029901
2009/04/08,0.011775,0.019295
2009/04/09,0.037105,0.056509
2009/04/13,0.002745,0.005147
2009/04/14,-0.019820,-0.022643
2009/04/15,0.012109,0.017810
2009/04/16,0.015556,0.023469
2009/04/17,0.004765,0.012822
2009/04/20,-0.042135,-0.053992
2009/04/21,0.020998,0.030544
2009/04/22,-0.007495,0.000660
2009/04/23,0.010041,0.010350
2009/04/24,0.016580,0.024022
2009/04/27,-0.009890,-0.017118
2009/04/28,-0.002899,-0.004156
2009/04/29,0.021661,0.028813
2009/04/30,-0.000906,0.003965
2009/05/01,0.004942,0.006143
2009/05/04,0.033089,0.044189
2009/05/05,-0.003355,-0.001480
2009/05/06,0.017047,0.017342
2009/05/07,-0.013200,-0.019777
2009/05/08,0.023641,0.033734
2009/05/11,-0.020491,-0.025090
2009/05/12,-0.000724,-0.009556
2009/05/13,-0.026245,-0.038894
2009/05/14,0.010117,0.016078
2009/05/15,-0.011213,-0.013009
2009/05/18,0.030394,0.038733
2009/05/19,-0.001501,0.002446
2009/05/20,-0.004993,-0.005650
2009/05/21,-0.016312,-0.019499
2009/05/22,-0.001219,-0.001131
2009/05/26,0.026212,0.031919
2009/05/27,-0.018747,-0.019552
2009/05/28,0.015331,0.013604
2009/05/29,0.013552,0.016568
2009/06/01,0.025957,0.035787
2009/06/02,0.001893,0.000707
2009/06/03,-0.013036,-0.019667
2009/06/04,0.011331,0.015696
2009/06/05,-0.002298,-0.002935
2009/06/08,-0.000884,-0.003114
2009/06/09,0.003606,0.007801
2009/06/10,-0.003454,-0.003004
2009/06/11,0.005926,0.005076
2009/06/12,0.001513,-0.000291
2009/06/15,-0.023676,-0.027886
2009/06/16,-0.012557,-0.015666
2009/06/17,-0.001058,-0.003752
2009/06/18,0.008390,0.006420
2009/06/19,0.003153,0.004482
2009/06/22,-0.029761,-0.036487
2009/06/23,0.002037,0.001091
2009/06/24,0.006795,0.010471
2009/06/25,0.021370,0.024780
2009/06/26,-0.001578,-0.000520
2009/06/29,0.008951,0.008515
2009/06/30,-0.008363,-0.008461
2009/07/01,0.004366,0.005555
2009/07/02,-0.028866,-0.034642
2009/07/06,0.002452,-0.000022
2009/07/07,-0.019498,-0.023526
2009/07/08,-0.000849,-0.003981
2009/07/09,0.003317,0.007631
2009/07/10,-0.004008,-0.002729
2009/07/13,0.024724,0.024913
2009/07/14,0.005305,0.009134
2009/07/15,0.029502,0.032623
2009/07/16,0.008569,0.009801
2009/07/17,-0.000444,-0.001020
2009/07/20,0.011461,0.019014
2009/07/21,0.003641,-0.001203
2009/07/22,-0.000315,0.002761
2009/07/23,0.022961,0.028344
2009/07/24,0.002755,0.006882
2009/07/27,0.002713,0.006173
2009/07/28,-0.002438,-0.002934
2009/07/29,-0.004232,-0.006913
2009/07/30,0.011931,0.015472
2009/07/31,0.000594,0.001552
2009/08/03,0.015215,0.019834
2009/08/04,0.002984,0.007124
2009/08/05,-0.002714,-0.001591
2009/08/06,-0.005597,-0.005401
2009/08/07,0.013266,0.022005
2009/08/10,-0.003304,-0.004869
2009/08/11,-0.011987,-0.012692
2009/08/12,0.011798,0.014442
2009/08/13,0.007025,0.008910
2009/08/14,-0.008445,-0.012456
2009/08/17,-0.023926,-0.027555
2009/08/18,0.010187,0.012672
2009/08/19,0.007059,0.006072
2009/08/20,0.010558,0.012112
2009/08/21,0.018416,0.021424
2009/08/24,-0.000583,-0.002999
2009/08/25,0.002407,0.004278
2009/08/26,0.000290,0.000960
2009/08/27,0.002485,0.004135
2009/08/28,-0.001989,0.001034
2009/08/31,-0.007871,-0.011116
2009/09/01,-0.021739,-0.024847
2009/09/02,-0.003071,-0.004208
2009/09/03,0.008764,0.011716
2009/09/04,0.012966,0.013832
2009/09/08,0.008913,0.011592
2009/09/09,0.007755,0.011474
2009/09/10,0.010279,0.013251
2009/09/11,-0.001161,-0.000008
2009/09/14,0.006243,0.009650
2009/09/15,0.003038,0.007712
2009/09/16,0.015149,0.018789
2009/09/17,-0.002853,-0.006209
2009/09/18,0.002624,0.003506
2009/09/21,-0.003233,-0.004048
2009/09/22,0.006615,0.007915
2009/09/23,-0.010070,-0.012462
2009/09/24,-0.009156,-0.014992
2009/09/25,-0.006292,-0.006840
2009/09/28,0.017753,0.020920
2009/09/29,-0.002220,0.000358
2009/09/30,-0.003401,-0.003474
2009/10/01,-0.025416,-0.030301
2009/10/02,-0.004416,-0.008023
2009/10/05,0.014663,0.019552
2009/10/06,0.013690,0.012861
2009/10/07,0.003153,0.002051
2009/10/08,0.007512,0.012022
2009/10/09,0.005545,0.006039
2009/10/12,0.004357,0.003570
2009/10/13,-0.002409,-0.002796
2009/10/14,0.017430,0.018972
2009/10/15,0.003971,0.004328
2009/10/16,-0.007959,-0.009270
2009/10/19,0.009393,0.011780
2009/10/20,-0.006263,-0.008882
2009/10/21,-0.008705,-0.009579
2009/10/22,0.010584,0.013860
2009/10/23,-0.011542,-0.016167
2009/10/26,-0.011538,-0.012755
2009/10/27,-0.003531,-0.008957
2009/10/28,-0.019478,-0.027513
2009/10/29,0.022410,0.027150
2009/10/30,-0.027945,-0.029740
2009/11/02,0.006402,0.005097
2009/11/03,0.002456,0.008277
2009/11/04,0.001330,-0.001035
2009/11/05,0.019499,0.021895
2009/11/06,0.002607,0.001343
2009/11/09,0.022363,0.025988
2009/11/10,0.000229,-0.002934
2009/11/11,0.005054,0.006153
2009/11/12,-0.009921,-0.012456
2009/11/13,0.005801,0.007129
2009/11/16,0.014478,0.017360
2009/11/17,0.001241,-0.001360
2009/11/18,-0.000216,-0.002220
2009/11/19,-0.013166,-0.016776
2009/11/20,-0.003328,-0.004231
2009/11/23,0.013635,0.012150
2009/11/24,-0.000588,-0.001538
2009/11/25,0.004628,0.008214
2009/11/27,-0.016980,-0.019930
2009/11/30,0.003926,0.003384
2009/12/01,0.012002,0.014151
2009/12/02,0.000517,0.004445
2009/12/03,-0.008319,-0.010092
2009/12/04,0.005461,0.010582
2009/12/07,-0.002519,-0.000434
2009/12/08,-0.010203,-0.009111
2009/12/09,0.003660,0.002495
2009/12/10,0.006023,0.006505
2009/12/11,0.003802,0.005908
2009/12/14,0.006696,0.012524
2009/12/15,-0.005645,-0.004967
2009/12/16,0.000944,0.004437
2009/12/17,-0.011886,-0.011454
2009/12/18,0.006278,0.005899
2009/12/21,0.010349,0.012328
2009/12/22,0.003565,0.005957
2009/12/23,0.002687,0.004959
2009/12/24,0.005245,0.005872
2009/12/28,0.001421,-0.000690
2009/12/29,-0.001191,-0.001511
2009/12/30,0.000207,-0.000067
2009/12/31,-0.010167,-0.010860
2010/01/04,0.015970,0.015689
2010/01/05,0.003066,0.004758
2010/01/06,0.000907,0.004430
2010/01/07,0.003898,0.005285
2010/01/08,0.002791,0.003145
2010/01/11,0.001724,0.001735
2010/01/12,-0.009159,-0.011807
2010/01/13,0.008434,0.010603
2010/01/14,0.002369,0.001458
2010/01/15,-0.010708,-0.011579
2010/01/19,0.012443,0.013326
2010/01/20,-0.010489,-0.010255
2010/01/21,-0.018772,-0.017344
2010/01/22,-0.021872,-0.022356
2010/01/25,0.004539,0.004823
2010/01/26,-0.004003,-0.003937
2010/01/27,0.004791,0.003932
2010/01/28,-0.011755,-0.011548
2010/01/29,-0.009675,-0.011227
2010/02/01,0.014002,0.017414
2010/02/02,0.012781,0.014764
2010/02/03,-0.004936,-0.006768
2010/02/04,-0.031009,-0.033877
2010/02/05,0.003003,0.003487
2010/02/08,-0.008498,-0.007605
2010/02/09,0.012927,0.014492
2010/02/10,-0.002047,-0.002585
2010/02/11,0.009735,0.011684
2010/02/12,-0.002560,-0.001347
2010/02/16,0.018242,0.020262
2010/02/17,0.004566,0.004862
2010/02/18,0.006558,0.006615
2010/02/19,0.001968,0.004648
2010/02/22,-0.000985,-0.000607
2010/02/23,-0.012151,-0.013892
2010/02/24,0.009932,0.009982
2010/02/25,-0.001729,0.000487
2010/02/26,0.001370,0.001910
2010/03/01,0.010000,0.014161
2010/03/02,0.002319,0.003645
2010/03/03,0.000380,0.001595
2010/03/04,0.003904,0.003581
2010/03/05,0.013974,0.016407
2010/03/08,0.000171,0.000690
2010/03/09,0.001958,0.001320
2010/03/10,0.004812,0.006033
2010/03/11,0.004563,0.003741
2010/03/12,-0.000332,0.000274
2010/03/15,0.000617,-0.001037
2010/03/16,0.007967,0.009890
2010/03/17,0.005805,0.007756
2010/03/18,-0.000355,-0.002607
2010/03/19,-0.005295,-0.006973
2010/03/22,0.005317,0.007751
2010/03/23,0.007378,0.007451
2010/03/24,-0.005491,-0.006554
2010/03/25,-0.001427,-0.004689
2010/03/26,0.000760,0.001612
2010/03/29,0.005649,0.007852
2010/03/30,0.000171,0.000869
2010/03/31,-0.003289,-0.003732
2010/04/01,0.007302,0.009263
2010/04/05,0.008022,0.012096
2010/04/06,0.001781,0.002649
2010/04/07,-0.005259,-0.006381
2010/04/08,0.003583,0.001765
2010/04/09,0.006607,0.007137
2010/04/12,0.001860,0.002017
2010/04/13,0.000747,0.001271
2010/04/14,0.011312,0.012455
2010/04/15,0.000686,0.000268
2010/04/16,-0.016104,-0.015935
2010/04/19,0.004721,0.001456
2010/04/20,0.008132,0.012465
2010/04/21,-0.000906,0.001728
2010/04/22,0.002409,0.007950
2010/04/23,0.006918,0.008770
2010/04/26,-0.004460,-0.003845
2010/04/27,-0.023272,-0.026630
2010/04/28,0.006419,0.005597
2010/04/29,0.013005,0.014270
2010/04/30,-0.016712,-0.019265
2010/05/03,0.012927,0.014592
2010/05/04,-0.023775,-0.026640
2010/05/05,-0.006100,-0.006729
2010/05/06,-0.032201,-0.032321
2010/05/07,-0.015477,-0.019594
2010/05/10,0.043619,0.049310
2010/05/11,-0.003092,-0.002906
2010/05/12,0.014099,0.017917
2010/05/13,-0.012071,-0.012300
2010/05/14,-0.018848,-0.021183
2010/05/17,0.001267,0.002529
2010/05/18,-0.013955,-0.015377
2010/05/19,-0.005121,-0.006556
2010/05/20,-0.038569,-0.040872
2010/05/21,0.014701,0.018264
2010/05/24,-0.012638,-0.013005
2010/05/25,0.000262,0.002055
2010/05/26,-0.005595,-0.002071
2010/05/27,0.033149,0.036630
2010/05/28,-0.012146,-0.012498
2010/06/01,-0.017027,-0.024580
2010/06/02,0.025802,0.028611
2010/06/03,0.004262,0.006336
2010/06/04,-0.034767,-0.039546
2010/06/07,-0.013255,-0.016391
2010/06/08,0.010932,0.009880
2010/06/09,-0.005700,-0.002144
2010/06/10,0.029205,0.034716
2010/06/11,0.004718,0.006369
2010/06/14,-0.001694,0.000477
2010/06/15,0.023318,0.026066
2010/06/16,-0.000658,-0.002218
2010/06/17,0.001306,-0.000054
2010/06/18,0.001281,0.000087
2010/06/21,-0.003953,-0.004706
2010/06/22,-0.015842,-0.020178
2010/06/23,-0.002992,-0.001308
